,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,Bankrupt
3755,4474866087.797443,-1640170210.232775,-2068526778.4133413,-1312067901.9967732,-2485378074.402284,-1846242983.5770915,-654765089.5857934,-276239031.3239326,0
3756,6050684297.1617,-4343551351.678946,1055927949.5048944,1785791241.4764194,-2368710909.6747837,-1687432474.3859234,-928509566.5156455,821943265.9873301,0
3757,5279178094.008111,-2778443977.387551,-2082335357.505568,-2848160766.2845244,-972141179.2543832,7017825588.76463,3254309437.000351,-416212977.6796904,0
3758,3705667077.5076437,-1595347587.4444997,-1634022157.7438076,-1115462092.9751341,-2318004192.292639,-182330387.8351849,2786463319.3032174,-313648272.0205228,0
3759,11219268539.233871,8779635277.983856,-353370776.75024956,850026291.554364,-1042546131.6327509,1586715561.2397654,-981926716.8966808,3962202827.579732,0
3760,2363131529.5116105,-866157302.0322341,-1092368073.9947248,-692889790.9416583,-1312503028.0561347,-974982249.7540476,-345774822.5891083,-145879039.01503932,0
3761,6848625775.905715,850434271.4340605,-5682433594.300734,3129495910.1195817,-403884594.4324285,929012910.7577773,-1274242726.81539,-585041204.8220768,0
3762,3785320109.5809317,-1387431301.4325883,-1749781079.0124106,-1109887294.3054655,-2102398467.431732,-1561749682.7359602,-553870308.5255797,-233672503.22267458,0
3763,4416674660.904019,-3937192805.403806,2160249271.08636,2587351340.836364,-1371323193.700945,-939996187.5116328,-693330605.6207042,1031097082.4157284,0
3764,8354814941.583812,-331051141.8360592,6941286152.40822,2659111880.647953,-3255499089.687781,-699232853.4694737,-1115983616.4576,-3212433202.5186396,0
3765,8348236774.818479,2080793626.9063592,2416990594.2059107,-3142873034.816734,840720727.0200386,-1529118813.0194557,3686892794.3652644,-3626022067.402029,0
3766,8458790822.307882,2319265055.4258432,-6373943947.551385,3953059998.959093,1966545279.9625332,957074306.068479,-916578303.5152968,190573245.477326,0
3767,10230940792.970545,-4584207591.731532,637853421.0303342,-1966221434.1232712,3951733743.5220656,-1366934205.7052379,-843708355.4161967,1034612287.7618752,0
3768,3081408590.1524534,-1129426998.6992195,-1424394844.205622,-903494590.6205906,-1711440118.6498141,-1271329438.1286368,-450873552.8598427,-190219172.45280635,0
3769,6162792864.048084,-26737176.82487728,-4523225764.646247,1585176929.4985487,-1073133047.3322058,181132897.98520598,-1151842182.9396925,-486702124.73444587,0
3770,9174349768.361563,-31025600.34101261,-6984443292.993804,2779730370.8533845,-352197616.7264148,6811413705.113361,4140480584.193661,-902520912.7641912,0
3771,6046866632.448936,-2683977209.8969936,-2599410917.4471254,-2452133065.2048655,-2372391487.2652545,2449879879.530697,1619998781.4059916,-430732393.3549065,0
3772,9743414615.687607,7648706397.002542,1550552119.1831775,-1105295458.4705908,-4999964677.478536,43887708.71097951,-995716280.1242979,4073620112.0699363,0
3773,7230449401.834722,-6327956122.643118,3323460580.821356,4038860833.3804984,-2299810902.237983,-1583579400.9766018,-1132650594.7916827,1621886972.5300534,0
3774,8122507367.659934,-6735794364.662339,3057679911.0235853,3912733088.298101,-2757532424.400855,-1920849472.2249923,-1264819381.1127872,1612298566.211451,0
3775,5207508689.651475,-1908705300.8319013,-2407194084.0298996,-1526884797.6685314,-2892293906.8078933,-2148517115.7184434,-761965794.4616616,-321465967.4315445,0
3776,10537808158.668276,-6309094300.412827,3693970986.3077126,1543607343.7627506,3552061568.774588,-3931416167.696117,76554737.46142173,2007564448.0478456,0
3777,4929312714.626322,-3743832614.844972,1232273729.5167391,1798580897.7648203,-1833939935.7226908,-1296586383.2672594,-760597701.227838,785048235.7012992,0
3778,2676572837.3684187,-4658826245.776993,5428510303.959138,5374095263.341884,229450252.12914103,295261773.3208327,-466324644.87494063,1903003418.5319953,0
3779,2866693304.948441,-1880810959.6513457,-972256840.9164705,-2129133274.0353825,358272718.9385156,7900228771.775809,3484865331.221199,-264268337.4790142,0
3780,4352758987.487727,-1595414361.7992585,-2012082227.4788752,-1276265086.0515106,-2417558769.00119,-1795863961.5520368,-636898305.4386266,-268701208.63930905,0
3781,3821233962.613011,-1400594786.2658818,-1766382417.5229099,-1120417534.2893417,-2122345321.9612794,-1576567042.1545854,-559125245.0392699,-235889509.89461815,0
3782,4130093098.689091,-1513800755.8322043,-1909153928.7136047,-1210977598.1510935,-2293888270.9170403,-1703996333.1561697,-604317699.0552733,-254955767.27361125,0
3783,6691029606.718834,-2854842846.5110383,-2882355060.9295835,-3199949475.861129,-1293059496.7878957,3899626946.7057114,-3089874915.5838103,-346924614.19193035,0
3784,5565115847.83465,-2744396980.624713,-2289087718.1188664,-2475249843.74039,-2038245291.1557786,4492965912.630372,4133526950.0182414,-461899453.11208385,0
3785,6256437711.670252,-3044295484.7902184,-2621736286.46695,-2240471973.2060685,-3540692440.5159636,2841206815.316678,7577428017.612996,-599566443.1211492,0
3786,5000267179.945885,-3739030858.6923027,1143635817.523622,1726183674.7425237,-1887723853.8530595,-1337584914.8106616,-770354151.7042264,763342628.4598515,0
3787,8163910375.597499,4448057479.622466,4126020732.383606,-4743027017.060206,3047581478.7987723,8619739579.589647,3121175746.8287253,5040413353.715969,0
3788,4575424876.286711,-1677027967.7656293,-2115010526.2445803,-1341552573.9516258,-2541229267.085653,-1887731589.9486036,-669478911.822795,-282446650.0057518,0
3789,5198202246.373854,-4142772956.6175814,1652407566.291774,2222769902.6678433,-1843125092.623289,-1293215065.1759562,-806041860.8272318,937372977.821589,0
3790,2773798261.3604894,-4103825095.933085,4342285990.792316,4358013816.411534,-93317655.26740651,25213691.09857879,-470945112.837525,1568712191.541418,0
3791,2036671213.1991577,-3476917240.751378,4007261676.946306,3975241610.926385,142819130.02572367,198756857.91239002,-353455135.12853825,1409746210.100602,0
3792,12125564325.661234,-3417022183.899692,7336517416.382081,2765332898.0421844,-4279954925.8606453,3010810420.603475,5300828570.235671,-2926865614.1169214,0
3793,6393878006.520993,489007749.9422378,790372479.069821,-2243654282.09898,782493629.0136476,-2532395692.865434,104975793.72353664,-1758447332.162688,0
3794,4520781903.6165,-3467008329.3475637,1190783476.9635742,1705545288.4818623,-1666336263.3173,-1176396383.2296848,-698240424.0118278,738799661.1036205,0
3795,6619573058.879776,-2905053835.962155,-2809336009.012071,-3414077067.676201,-793271740.471859,5193706512.943939,-3480211651.446234,-329958904.30155736,0
3796,501357388.32883686,-183762248.27287108,-231754685.60739446,-147002150.17545718,-278458089.23513484,-206850337.4855694,-73358913.72708006,-30949413.14084233,0
3797,4266584299.9247603,-1751376502.606193,-1632328324.732214,-936926876.3449181,-2282187509.3690653,-1688939528.589912,-628097814.4536285,-157912556.29736602,0
3798,5974362906.778277,-3618531441.4217944,-172147133.58177012,640882557.831698,-2651560594.0160236,-1921201395.7570345,-903186856.2771176,434665239.58476263,0
3799,6516959979.831996,-5411757267.473419,2466697737.846096,3151715187.1505556,-2209006209.841486,-1538344516.2092538,-1014957344.0309105,1297764681.328479,0
3800,7115833799.3101425,4860472758.239749,-724007085.8497258,875160088.4539629,1051176521.529662,-591901630.6810856,87391048.25869703,1472199118.355825,0
3801,9263272700.18589,540555047.0511112,-7406627889.527522,3577773890.883858,-47889782.762605466,5867006248.306818,2458065941.638138,-884698657.5076636,0
3802,7346466998.626957,807637512.1827245,-6129525144.870609,3769491648.3342285,-988765699.0253793,1992796103.7293246,3468490867.8360424,-756867924.9331502,0
3803,7756161801.8698635,-3290520376.26884,-3351020602.159226,-3651561301.033429,-1611990866.4314702,4209565450.6969347,-3483232245.768217,-405236777.03649545,0
3804,6895406916.216405,-5122999094.303936,1516994296.3078084,2324901517.4372473,-2618654903.7087073,-1857156201.1740386,-1061651040.7146156,1034011368.4559387,0
3805,8270891619.334392,682733341.8232907,5702068665.790057,1171867451.5167854,-2910207509.72362,-1071476546.5062667,-927753177.4617804,-3654271122.513263,0
3806,7180200324.404807,-3186942158.4801292,-3028500514.8800917,-3813536883.208155,-644548623.8781965,6227000553.413094,-3963035269.9465103,-352012511.83676505,0
3807,12504925051.545761,4298072465.842987,-2769932841.6315627,-1672520971.9156623,4310886299.059727,2658213544.6654677,7853480568.597793,6555750704.2462635,0
3808,13209935915.16538,9219974275.086994,-526274957.4058807,1233398355.3517132,-3077756275.043398,8311420062.385959,2621548154.7480803,1736978707.3471606,0
3809,5998195368.083898,-5545105661.519359,3292807381.156514,3845545516.9916153,-1769940253.0133235,-1201209299.3474605,-945620714.0694335,1511706415.3202693,0
3810,11687134353.61411,1077384267.9073992,5898738998.353118,-696496522.345466,1650330761.7978072,-3053610918.7352166,378159845.58162576,7588837420.100791,0
3811,12705567349.740452,-89630426.46366791,7075163006.88488,-2001437675.0442312,3326815446.9161425,5841463216.444175,-3237242417.167832,-3961683941.3114767,0
3812,42378346.57946994,-15532912.102954695,-19589579.442884527,-12425683.180669766,-23537288.34649483,-17484484.113503125,-6200825.082086502,-2616067.8741603657,0
3813,10912444641.161114,4766029228.597619,2388882246.3813834,-4873552747.444655,960254496.7376848,-3552002419.859938,543381641.4339521,3838596725.9299593,0
3814,1541770707.7104518,-254457052.1379979,25888084.700356808,-810470234.7870458,-271077646.4068851,2531291214.6889677,1398681861.8714554,-593359420.9639765,0
3815,6713442519.087349,-4401619814.668001,414531643.3768904,1281908319.4453046,-2823063658.3518105,-2031218235.805026,-1021730850.3562546,677077378.5099512,0
3816,3720675174.1244326,-1363737028.7328594,-1719898669.6935253,-1090932862.3336565,-2066494129.2800949,-1535078435.7813208,-544411422.7967018,-229681891.21458256,0
3817,8502736136.076488,2864168328.6946626,4275061142.956477,4967321888.317425,5391411999.519963,3127637540.973205,-761260651.1729854,-2484857100.974814,0
3818,6658150895.938675,-5598295772.417346,2645726771.0454245,3336035270.0778446,-2224533263.733581,-1545304235.401399,-1038353699.8598537,1364847854.105923,0
3819,5923956125.361468,-2178659953.023241,-2725043565.9315424,-1724635358.8235605,-3286782725.9926395,-2441310308.662689,-866946186.7180252,-361556692.6997334,0
3820,3726676688.959388,-1650531733.1044402,-1206861109.6765356,-616104209.5650953,-1937036378.8550453,-1429253217.7467117,-551069004.7571387,-70008064.71119434,0
3821,10843266814.20402,425573778.10344166,617799069.0051541,5910545320.644522,-1145744403.389989,-45572304.18816363,2488949395.3036513,-2098102872.8402567,0
3822,3142526459.266622,-4544763072.00195,4696998614.30712,4761171155.32449,-162089414.04947594,-4636758.959824178,-530648005.00053144,1713092189.411989,0
3823,6358714436.223575,-5916013612.220592,3558907267.860379,4139682411.8265734,-1858767649.83171,-1259090741.1585886,-1003220863.5087984,1623723752.300684,0
3824,6481891621.9237585,-5745501076.891845,3111095804.418453,3742416346.4988074,-2027807789.6346664,-1391979924.0004566,-1016864677.0903661,1494841371.0058136,0
3825,9383696568.20248,4335830237.56751,-1663713270.4549778,-353672260.5022691,3830090631.4956536,-883329740.2419382,209479565.36799714,2889223703.7663164,0
3826,9997624353.997086,2443110064.4248323,1716854441.5642235,-2459802962.3380556,-5464049067.365155,-2264162463.8393764,-1282436901.2939756,-5334427715.200363,0
3827,5638474926.037358,-2066667118.8321266,-2606410146.156962,-1653247677.4760106,-3131656161.1656346,-2326325428.7420263,-825025032.6181744,-348070047.4957203,0
3828,8770819031.741186,-4139548842.3049054,-3706034872.3404174,-4005833466.2063856,-2841510414.8993936,6458347560.303477,3723715614.9477377,-594201539.6122564,0
3829,7645115711.714158,-3662590599.181422,-3149015170.504046,-3692938435.8898544,-1902546696.157224,6695914470.7483635,1984182920.0663636,-532892570.0130994,0
3830,4742266724.541457,-5027004592.804662,3768668063.0648594,4117057755.2026896,-1099340500.5699112,-705020170.4714402,-760679389.0557302,1556751134.7815812,0
3831,5460640894.856713,-4185049299.9595265,1433376067.0379162,2055533338.439949,-2014042339.2916288,-1422009329.1382816,-843347154.7346995,890852689.462607,0
3832,9398627201.06177,568627885.7108464,5944448424.41126,-919379158.6062243,3572066696.740255,-1272502645.5169194,-84044840.03840092,-2656252320.668045,0
3833,6940514497.852764,-4940106284.349717,994625915.0525298,1461412828.5534883,-2133095457.93021,-194468314.34943244,-1632010431.378505,875827263.5630972,0
3834,5494819513.908432,-2014013179.4993098,-2540004792.1148834,-1611126717.5403464,-3051868743.0467434,-2267055991.06663,-804005286.5646046,-339202020.8074783,0
3835,8346046497.20387,-6848536696.447668,3010186847.230042,3898782343.4527683,-2867312713.414468,-2001353287.9158268,-1298153410.0475898,1615824718.7420208,0
3836,15284149475.642567,5495474242.238458,-1798151827.290746,121555133.1344274,5030413936.885206,4855344322.411156,-2558206985.189783,-5244454437.429301,0
3837,4841187388.724343,-1774437755.532972,-2237860431.2227025,-1419476349.8330653,-2688835990.605857,-1997380049.645695,-708365442.0190296,-298852499.37784195,0
3838,11328432817.190935,5059118881.443345,-422068337.94183403,-1791240515.8694777,-1784477233.5320222,-643827478.0563599,-928541622.1714045,2804175608.987776,0
3839,5897054667.867038,-2161444209.632541,-2725939783.432829,-1729065405.3601801,-3275273513.779005,-2433010416.55747,-862860575.5187837,-364032495.53291535,0
3840,11123152778.404427,8295828082.949958,890888963.969012,59488592.6772469,-3161882141.8771195,3492433312.626975,-1160731445.3197818,1511794591.1829648,0
3841,2330151514.2241936,-1392278226.8510876,-795430061.999032,-2339222458.7608743,1946964587.332051,7947014880.384791,-3164308263.6872945,-55402898.949974485,0
3842,1468214771.7360933,-2502836424.650677,2829974091.8321576,2796198409.8465223,46104132.031970456,328934911.66127914,241550361.56748492,981736185.4282786,0
3843,8055318935.963559,1739327541.5324385,-5649484714.02319,3366301967.666658,2627845811.1302824,-2171722600.076668,266811399.43054357,-375332802.7848421,0
3844,7894008875.153674,-5242546863.08852,608674938.2366753,1619360853.4475174,-3288288503.1062756,-2362952766.541574,-1202761882.682188,833762430.4684498,0
3845,2434678298.8897295,-4059927219.5574174,4453441828.173253,4387687516.4540825,-50142793.50580866,812470063.380179,1210012755.134279,1532237639.8731909,0
3846,3009154607.7991934,1939121420.8201377,-3699659782.639384,3557987396.110994,2361428569.139189,4556542571.707052,-1410004151.4525685,-316885402.91191334,0
3847,3868943902.714623,-2284884416.5783486,1241367700.5909133,526756085.7135508,1137880061.4670575,-1518959201.5332866,26202224.428155866,701417124.7152426,0
3848,5676057301.644849,-3839459127.6652365,5854787449.541752,2421132187.6838713,2736433931.7300615,6069250671.628441,-2621200751.4957914,418983061.0063223,0
3849,1434979364.1182992,-2497716269.9873486,2910363639.399687,2881190340.1371617,123014166.5861074,158297411.45631793,-250008605.418618,1020248953.1815376,0
3850,8068410685.196367,-6296198380.705271,2321881407.2800374,3225642996.1551332,-2923348968.9187884,-2058271023.0162706,-1248379448.440318,1379578082.2083037,0
3851,5164412066.0130005,-1892909119.032485,-2387272477.817694,-1514248509.6880815,-2868357681.373245,-2130736284.4151678,-755659870.642487,-318805559.4256464,0
3852,7611324894.531915,288553598.4048337,4996434407.926794,596625267.7392291,-678212992.4595928,-1519978153.4511135,-407137212.1718352,-2685468677.9041696,0
3853,7185805616.888094,-4886805414.607835,761787686.5754476,1666397269.5715635,-2939264907.105808,-2106837375.6594555,-1098003140.5810487,823981899.0934981,0
3854,14245293187.230194,7891264233.2659,-1137341028.7082143,221574043.53598446,-1404939943.1329708,-548409670.5065199,-907080061.7041289,1936222629.4321594,0
3855,6759453018.141178,1996509949.5700696,4745588601.905674,346990690.6001298,-3144529132.750523,-650002115.7050439,-846432285.6262136,-4110652563.4013324,0
3856,8106552489.977104,-2049837185.389534,4251182662.386746,1098159025.2699912,-1179717051.4945123,-237361048.0280556,3694454334.322743,-1507181870.8748922,0
3857,10179543876.8913,5163686125.1513605,2427688435.8791003,-3818779574.5352006,-989853819.9534642,880563802.5947182,-1212015250.0669308,1869848873.3168828,0
3858,6400581721.70253,-5554002044.550807,2855630999.3674493,3495660203.6370397,-2057855979.004277,-1419741170.0205026,-1002038122.0496509,1409180339.112076,0
3859,9587018174.61746,-2164556857.650622,-2488929079.277497,8130476879.669468,279040954.2105307,2039000624.522038,-1890855876.4949176,774517791.3620108,0
3860,6278923753.637485,-2686412678.948582,-2763403129.51297,-1874791097.746651,-3897790064.7607594,-443107870.0313247,4382690159.359262,-518677839.2598312,0
3861,4667015419.548229,-4086716298.784507,2149226067.4731784,2610685822.175677,-1483411019.3118882,-1021299252.6642159,-731133708.260299,1048128549.7686608,0
3862,6829916810.010456,-5639998132.852128,2391382481.1283207,2747223553.799437,-1741907279.660727,87168974.61158186,-1616077344.8681538,1300167301.0900526,0
3863,6568409194.438889,-6073745642.407041,3608552029.7636576,4213629226.438549,-1937498935.929409,-1314830983.450915,-1035545856.0739585,1656258472.7496626,0
3864,4781345930.4834175,-2205939482.7716203,-2018925911.3311322,-2082685484.8181553,-1645906616.3235648,2903747373.173722,1584177778.0692391,-346939586.9184495,0
3865,4962620718.235079,-3505720638.0055013,763185939.5449665,1369623340.461651,-1969238095.7684798,-1405586890.843552,-760387946.5733064,642222402.7839755,0
3866,4417403922.945476,-1619108634.499099,-2041964636.7981896,-1295219518.02252,-2453463107.154918,-1822535208.505944,-646357191.1633332,-272691820.6490168,0
3867,9140845664.209415,6950037174.087553,1583855938.3688684,877660521.8164062,7785256871.116779,4023609588.3305798,-670816198.3790612,-4567509892.034917,0
3868,6958222133.321719,-6031771620.661885,3093325896.315692,3789776128.285522,-2240255590.1811438,-1546004813.2887998,-1088829622.4126632,1528241835.9779382,0
3869,3720675174.1232276,-1363737028.7325392,-1719898669.6935616,-1090932862.3344057,-2066494129.2783127,-1535078435.782336,-544411422.8014376,-229681891.21323648,0
3870,6054981136.834704,-5288641401.851644,2764007857.090075,3364560397.5258136,-1930856472.802215,-1330154860.6507034,-948298796.8368438,1352271458.241647,0
3871,9045765821.286987,-1897142746.0489044,6673798101.82861,2754151154.5453815,-1612091352.0410936,-1456995334.5635004,-837655706.7508768,-1960464354.1896708,0
3872,4963477784.8255415,-1828846721.2495525,-2445737711.8595395,-948709182.6831461,-2752961131.9954557,621805874.9474062,4511209502.9860735,-458634539.5668569,0
3873,9242894363.857775,-185606137.30207998,-6659755923.505314,2259159053.5638485,-2229952138.166606,-1079783390.9692216,-1357319033.1641006,-730733025.1912221,0
3874,3358886661.8986506,-1247121304.63788,-1523676042.696369,-958043978.200098,-1858051535.5463865,-1379687676.909923,-491860145.31827885,-198312620.34945145,0
3875,6089711296.692943,-4816134674.734469,1868491099.2925467,2541790870.4312363,-2176555519.2815156,-1529138345.9730659,-943526555.9416223,1077250895.3627198,0
3876,5833468570.289037,-4044423706.8263164,758484764.0790513,1481882107.1150715,-2350490878.941547,-1681347653.325282,-892268678.8191717,711908073.6719245,0
3877,5518088088.092047,-2354748658.518997,-2376887287.5990024,-2640108641.02991,-1064208507.631161,3222003211.6560926,-2550114258.7922163,-286049120.5863044,0
3878,6485581429.549446,-5623618870.58279,2886034596.8289237,3534963326.2826467,-2087357996.8222544,-1440398646.7076092,-1014901974.1940358,1425311594.0846782,0
3879,5223271266.794649,-3959407382.359079,1291826209.9831884,1892964554.5881264,-1946893725.6657054,-1376833650.0913343,-805799665.9189386,827541060.2957063,0
3880,8769439908.560003,-1766808454.0749536,-5418719903.673077,331962561.451229,-2665952243.584454,4166808565.1351314,6580246997.943486,-847954830.1530958,0
3881,2638395573.5635724,-4544705017.791009,5264681507.394241,5217612604.55739,203934777.5055225,272909663.6979703,-458705164.0498796,1849052272.9328368,0
3882,9424645487.469807,721315551.890573,-7657441972.429338,3973682213.518905,-326546137.3607729,5037552635.156187,2808530696.0821123,-919126259.3681862,0
3883,6033290334.116483,-2745545440.3120327,-2611080945.258643,-1834183988.1987185,-3936322638.8710656,544314845.8511615,6616082745.212182,-563689865.9083937,0
3884,16518425954.64748,10514427042.960701,-438442577.65531385,365714389.38097423,3598272962.364684,-1408791897.2239194,237072902.3404557,2570591556.852509,0
3885,7768636027.430495,-6475153302.808805,2983943212.8706036,3797221770.157525,-2622083981.2869716,-1824676421.8892019,-1210381704.2608712,1560510107.202338,0
3886,6106338920.597238,-4390658752.5867,1039093071.0392812,1766214185.9561732,-2428891088.089633,-1558717820.074945,-561709114.1381071,808945268.3951877,0
3887,3255807962.7932286,-1413246296.9613845,-1106461622.169155,-586386435.7904079,-1705699897.7426233,-1259602510.4227319,-480857346.54561204,-77324304.75669986,0
3888,6773403882.358856,3909372310.9834313,3576201444.844263,-1624713383.90059,-2975495360.2727685,-985422282.9952646,-645627976.788808,-5215761638.358498,0
3889,3921792751.103099,-1437452543.7991424,-1812866165.3522816,-1149902206.2441266,-2178196514.644856,-1618055648.527255,-573839067.2763785,-242097128.5763734,0
3890,4194738034.1466165,-1537495028.532411,-1939036338.0326807,-1229932030.1221914,-2329792609.0704317,-1730667580.1098208,-613776584.7798477,-258946379.28290802,0
3891,5245604519.795089,-2211884815.5779686,-1900616430.0411906,-1053727547.0268592,-2778505325.5531006,-2054174775.6630435,-773413283.3090851,-161174537.78144372,0
3892,6155079827.200954,-2839018857.135361,-2613181722.0477853,-2282378408.9667444,-3034872473.411185,2276929932.7200027,4441052861.736069,-507721424.85651284,0
3893,2222536397.9402757,-3868533207.2265043,4507653058.680154,4462468632.282796,190527800.98246527,245175482.97764072,-387220359.56604314,1580190273.189618,0
3894,6382608982.201642,-72461017.01796368,-4579136424.835916,1498337422.6513271,-1010015085.2145131,45170037.62060131,-1134159982.8249018,-485219487.2448486,0
3895,7386318425.88392,-3240418847.644652,-3135331598.097509,-3806060640.5120754,-891946175.5408307,5776631915.856766,-3877410151.7143755,-368363324.70648867,0
3896,8329746200.919307,4703216409.4386015,-883390000.049943,478861159.11841935,1960895064.527102,-612974927.0192878,8302345.69506967,827790045.6425844,0
3897,6615291457.880816,-512571992.6327744,-4685937634.271871,1848703915.6935928,-2398317548.3338003,1388507854.0090537,6584680117.376922,-721655000.2469014,0
3898,8950996781.171787,-1995926698.484096,7663386106.1766205,4592090631.528059,-2425410144.8145776,-715333187.2082254,-1104756918.200794,-2040809450.516653,0
3899,8372699327.619179,4187618756.767873,2264724082.953103,-739753886.7927382,-3643036491.9701967,92075545.40395623,-471392604.7310511,-5585543542.791878,0
3900,3160226947.7167783,-4940078939.908676,5393395306.02565,5406409508.967803,9341059.862615587,135284285.38035053,-539204771.221691,1931620413.6292205,0
3901,8090337410.0022,1481353420.496189,-7098543327.762601,4227657781.394673,904931872.4887683,3890271259.465714,-2225276717.5306535,-699288957.0076885,0
3902,2360557888.7166915,-3637993149.979435,3934322098.5152764,3951215426.3714137,-17304320.4513214,81248126.0046487,-401706695.7115977,1413574846.7613149,0
3903,3756589027.1552415,-1376900513.5659206,-1736500008.2039402,-1101463102.318245,-2086440983.8080223,-1549895795.20121,-549666359.3150821,-231898897.88518077,0
3904,11416301441.534155,-1507866375.8469846,-2468663824.1619487,4549019462.860642,6435520085.656248,2241068534.207935,-1349441586.1288373,893878282.6092781,0
3905,4051126173.917408,2997873913.8967466,-1895892979.634723,2334188168.354928,-352911286.14623296,353336805.94573057,-298027572.6332552,373230497.5659526,0
3906,6169331686.35654,1445923280.6993194,53419333.8132275,-2301186916.883266,-1291427989.8758004,-1830174716.8791285,-233528441.61416316,1592767099.1947331,0
3907,6782375275.952491,711184272.0150068,-2785017289.3762455,484443447.66117686,-1260677259.0128875,-1217589273.2673042,-679788477.4743857,-1046170080.487928,0
3908,7001541820.773302,1168037582.922774,1427705356.901043,-2846661693.864176,1572294209.8971999,-1901988687.2004368,2617009567.9461894,-2273753236.7171316,1
3909,7629751037.524917,315045262.9201853,-3712265844.874561,339499317.14111114,3053946537.367736,-2965970753.2625384,436018039.5291876,-128863694.41786501,0
3910,10495732283.299774,7316169737.470711,4274533680.7823706,-4181175171.0281897,-2829149769.3012114,-324105780.4353981,2069762442.640492,3664152003.4514623,0
3911,6670300008.16905,-2918418292.461171,-2925719719.457246,-2013565556.3077962,-4223701914.2527447,-62706915.43876161,5672004978.175462,-581313124.3979081,0
3912,7232454304.918656,9169646884.236162,6855708078.436506,-3752170072.04504,2724342516.281574,-332207478.52715915,875370907.3590142,3253557479.105156,0
3913,7712291867.616641,119968716.96745004,-5792116728.408912,2103406486.5252337,-665782998.5869449,1709238790.328067,-1849152315.4082048,-607870139.725801,0
3914,6090871362.926995,-2841913493.012972,-2612641567.0243826,-1860249975.1998703,-4050782732.1855197,947976085.4495846,7664232450.52825,-594190739.9376826,0
3915,7211434950.088653,-5396727045.052613,1657083263.9603405,2496652493.733747,-2720506545.2664924,-1927457254.0183427,-1111098905.547159,1103295754.2964091,0
3916,7533041845.795117,-3640929244.849454,-3100333420.0214076,-3695729056.3222837,-1824731329.0279286,6965237376.561951,2245611662.9525623,-536148501.0608509,0
3917,4336192737.975873,-1805806464.6421666,-1932359349.9585454,-1297818291.508505,-2645576408.9198265,-559729330.6806936,2404347569.2260995,-345179047.8890092,0
3918,12919397825.04043,-2103422733.6941228,-2041748816.4578972,6544183745.314066,6110987731.299621,-195304370.27568674,-674805209.6044737,1239461706.5304167,0
3919,6766169911.243779,-2480000542.598063,-3127692175.3881984,-1983897212.9707842,-3757987393.398461,-2791590514.492812,-990030039.1479204,-417684056.99490213,0
3920,7347353800.623728,570483875.3867712,-5842046231.061601,2822209805.3984637,-722217448.0972772,757770232.4343346,-1382479770.9732924,-610197846.4632386,0
3921,8840784428.301306,-6999064061.329024,2725653140.8125997,3702128288.6195917,-3156469514.9949555,-2217196660.599913,-1369918111.3833911,1567958432.7727506,0
3922,5408953217.169621,-4243125887.2562165,1596866162.2344046,2199670556.0531893,-1949396534.8181922,-1371373758.247738,-837348306.3485423,937357184.2136694,0
3923,6141268868.484788,-2250955906.4988766,-2838828885.30443,-1800671037.2508903,-3410912124.5806375,-2533768460.605676,-898594143.8131726,-379108140.9018664,0
3924,596835868.2495005,-249995360.89110705,-265490496.4055569,-178808481.49906945,-365720115.3732375,-68845501.65527186,351195992.2685502,-48027335.570726596,0
3925,4730445454.503571,6013854811.755198,947976402.6089292,3126257391.8489614,1642666619.6232731,1216324159.0805247,-29063308.704878893,-3857844498.026204,0
3926,7918120127.540427,-5561082170.685193,-1808299.0794765728,81381232.57637723,-2993246034.07375,4222958686.4551706,6305394039.4484415,365554907.0867145,0
3927,6967287488.222575,-2553716057.665168,-3220659671.0470834,-2042866556.8811467,-3869689778.7642503,-2874567727.2371616,-1019457683.624011,-430099294.35669315,0
3928,7182519267.377459,-657738286.3800585,-4803953420.279223,879268016.2640089,-1837672744.2764218,-371061447.97080797,-1327224492.744062,-536206384.3720125,0
3929,5759740576.741515,-2583988170.7320786,-2459116509.629932,-2458889014.246609,-2001142859.1559396,2930448209.560758,1146385912.0223546,-398924306.2644125,0
3930,9848390132.895092,4220173129.705585,1205236553.8484538,-342636795.91737723,-4100469424.3055696,-768625308.2839365,-1305469775.0138001,-5696032925.956349,0
3931,6766169911.243357,-2480000542.598773,-3127692175.387763,-1983897212.9711032,-3757987393.3976297,-2791590514.492064,-990030039.1480482,-417684056.99385864,0
3932,4762176912.053429,-1745478088.8988905,-2201337486.499344,-1396309821.868168,-2644952910.6399164,-1964781858.9260747,-696804581.693519,-293975084.69964474,0
3933,4810626681.3670225,-1770591923.189852,-2210402072.1040335,-1398197919.322118,-2668430235.570664,-1981972166.6817555,-704043154.7999002,-292829485.8687371,0
3934,6902306955.9424715,-2092481088.8399403,-1914604356.7484136,-3510860512.415577,1916199580.9229116,301067816.30577457,-1215597023.316739,-29442388.647245344,0
3935,6402146632.611578,-4106519842.279773,230376048.7190212,1070075249.8601363,-2734621701.776738,-1971662646.4037552,-972506159.0882462,594506746.2454456,0
3936,4948928947.820595,-1813928210.0323343,-2287664446.7543564,-1451067069.7845643,-2748676554.194761,-2041832127.9028444,-724130251.5617837,-305503519.39393455,0
3937,5916339609.048033,-2586787995.0013943,-2595602473.4444394,-1785753252.829022,-3744363999.1374316,-65581709.03373035,5006256556.0502825,-514977780.2893918,0
